img,Class
img_56423.jpg,Operating the radio
img_56424.jpg,Safe driving
img_56425.jpg,Operating the radio
img_56426.jpg,Operating the radio
img_56427.jpg,Talking on the phone - right
img_56429.jpg,Hair and makeup
img_5643.jpg,Drinking
img_56430.jpg,Operating the radio
img_56431.jpg,Texting - right
img_56432.jpg,Hair and makeup
img_56433.jpg,Talking on the phone - right
img_56434.jpg,Talking on the phone - left
img_56435.jpg,Drinking
img_56436.jpg,Talking on the phone - left
img_56437.jpg,Talking on the phone - right
img_56438.jpg,Talking on the phone - right
img_56439.jpg,Operating the radio
img_5644.jpg,Reaching behind
img_56441.jpg,Operating the radio
img_56442.jpg,Safe driving
img_56443.jpg,Texting - right
img_56444.jpg,Hair and makeup
img_56445.jpg,Reaching behind
img_56447.jpg,Talking on the phone - left
img_56448.jpg,Texting - right
img_56449.jpg,Texting - left
img_5645.jpg,Talking on the phone - left
img_56450.jpg,Hair and makeup
img_56451.jpg,Talking on the phone - left
img_56452.jpg,Texting - left
img_56454.jpg,Texting - left
img_56455.jpg,Texting - left
img_56456.jpg,Texting - left
img_56458.jpg,Operating the radio
img_56460.jpg,Operating the radio
img_56461.jpg,Drinking
img_56462.jpg,Hair and makeup
img_56463.jpg,Hair and makeup
img_56464.jpg,Talking on the phone - left
img_56465.jpg,Texting - left
img_56468.jpg,Talking on the phone - right
img_56469.jpg,Operating the radio
img_5647.jpg,Texting - left
img_56470.jpg,Texting - left
img_56471.jpg,Texting - left
img_56472.jpg,Talking on the phone - right
img_56473.jpg,Operating the radio
img_56474.jpg,Operating the radio
img_56476.jpg,Safe driving
img_56477.jpg,Talking to passenger
img_56478.jpg,Drinking
img_56479.jpg,Reaching behind
img_5648.jpg,Drinking
img_56480.jpg,Drinking
img_56481.jpg,Hair and makeup
img_56482.jpg,Hair and makeup
img_56483.jpg,Operating the radio
img_56485.jpg,Talking on the phone - right
img_56486.jpg,Hair and makeup
img_56487.jpg,Hair and makeup
img_56488.jpg,Talking on the phone - left
img_56489.jpg,Talking on the phone - right
img_5649.jpg,Talking on the phone - right
img_56490.jpg,Texting - right
img_56492.jpg,Operating the radio
img_56493.jpg,Operating the radio
img_56495.jpg,Talking on the phone - left
img_56496.jpg,Talking on the phone - right
img_56497.jpg,Hair and makeup
img_56498.jpg,Drinking
img_56499.jpg,Talking on the phone - right
img_565.jpg,Hair and makeup
img_5650.jpg,Texting - left
img_56500.jpg,Talking on the phone - right
img_56501.jpg,Talking on the phone - right
img_56502.jpg,Talking to passenger
img_56503.jpg,Drinking
img_56504.jpg,Talking on the phone - left
img_56506.jpg,Reaching behind
img_56507.jpg,Texting - left
img_56508.jpg,Texting - left
img_56509.jpg,Texting - left
img_5651.jpg,Reaching behind
img_56510.jpg,Talking on the phone - left
img_56512.jpg,Reaching behind
img_56513.jpg,Talking to passenger
img_56514.jpg,Texting - left
img_56515.jpg,Operating the radio
img_56516.jpg,Reaching behind
img_56517.jpg,Talking on the phone - right
img_56519.jpg,Reaching behind
img_5652.jpg,Safe driving
img_56520.jpg,Operating the radio
img_56521.jpg,Drinking
img_56522.jpg,Talking to passenger
img_56523.jpg,Hair and makeup
img_56525.jpg,Talking to passenger
img_56526.jpg,Hair and makeup
img_56528.jpg,Talking on the phone - right
img_56529.jpg,Operating the radio
img_56530.jpg,Texting - left
img_56531.jpg,Operating the radio
img_56532.jpg,Drinking
img_56533.jpg,Hair and makeup
img_56534.jpg,Talking on the phone - left
img_56535.jpg,Safe driving
img_56537.jpg,Talking on the phone - left
img_56538.jpg,Texting - right
img_56540.jpg,Texting - right
img_56541.jpg,Talking on the phone - right
img_56542.jpg,Texting - left
img_56544.jpg,Reaching behind
img_56545.jpg,Hair and makeup
img_56547.jpg,Hair and makeup
img_56548.jpg,Hair and makeup
img_56549.jpg,Talking on the phone - right
img_5655.jpg,Texting - right
img_56550.jpg,Drinking
img_56551.jpg,Texting - left
img_56553.jpg,Operating the radio
img_56554.jpg,Texting - left
img_56555.jpg,Talking on the phone - right
img_56556.jpg,Safe driving
img_56558.jpg,Reaching behind
img_56559.jpg,Talking on the phone - right
img_56560.jpg,Reaching behind
img_56561.jpg,Drinking
img_56562.jpg,Talking on the phone - left
img_56564.jpg,Safe driving
img_56566.jpg,Talking on the phone - left
img_56567.jpg,Texting - left
img_56569.jpg,Texting - left
img_5657.jpg,Talking on the phone - right
img_56571.jpg,Safe driving
img_56573.jpg,Operating the radio
img_56574.jpg,Hair and makeup
img_56575.jpg,Reaching behind
img_56576.jpg,Drinking
img_56579.jpg,Talking on the phone - left
img_5658.jpg,Talking on the phone - left
img_56580.jpg,Texting - right
img_56582.jpg,Talking on the phone - left
img_56583.jpg,Talking on the phone - left
img_56585.jpg,Talking on the phone - left
img_56586.jpg,Talking on the phone - right
img_56587.jpg,Reaching behind
img_56589.jpg,Texting - right
img_56590.jpg,Operating the radio
img_56591.jpg,Talking on the phone - left
img_56592.jpg,Talking on the phone - right
img_56593.jpg,Hair and makeup
img_56594.jpg,Texting - left
img_56596.jpg,Reaching behind
img_56598.jpg,Hair and makeup
img_56599.jpg,Talking on the phone - right
img_5660.jpg,Talking on the phone - left
img_56600.jpg,Drinking
img_56601.jpg,Talking on the phone - left
img_56603.jpg,Texting - left
img_56604.jpg,Hair and makeup
img_56605.jpg,Drinking
img_56606.jpg,Operating the radio
img_56607.jpg,Reaching behind
img_56608.jpg,Hair and makeup
img_56609.jpg,Operating the radio
img_5661.jpg,Reaching behind
img_56610.jpg,Talking on the phone - left
img_56612.jpg,Talking to passenger
img_56613.jpg,Reaching behind
img_56614.jpg,Talking on the phone - left
img_56615.jpg,Operating the radio
img_56617.jpg,Talking on the phone - left
img_56619.jpg,Operating the radio
img_5662.jpg,Drinking
img_56620.jpg,Operating the radio
img_56622.jpg,Safe driving
img_56623.jpg,Drinking
img_56624.jpg,Texting - right
img_56625.jpg,Operating the radio
img_56626.jpg,Reaching behind
img_56628.jpg,Texting - left
img_56629.jpg,Drinking
img_5663.jpg,Reaching behind
img_56630.jpg,Drinking
img_56631.jpg,Talking on the phone - left
img_56632.jpg,Hair and makeup
img_56633.jpg,Talking on the phone - left
img_56635.jpg,Talking on the phone - left
img_56637.jpg,Hair and makeup
img_56638.jpg,Safe driving
img_56639.jpg,Operating the radio
img_5664.jpg,Talking on the phone - right
img_56640.jpg,Talking on the phone - left
img_56641.jpg,Reaching behind
img_56642.jpg,Talking on the phone - left
img_56643.jpg,Talking on the phone - right
img_56644.jpg,Talking on the phone - left
img_56645.jpg,Drinking
img_56646.jpg,Talking on the phone - left
img_56647.jpg,Drinking
img_56649.jpg,Drinking
img_5665.jpg,Talking on the phone - left
img_56650.jpg,Operating the radio
img_56651.jpg,Talking on the phone - left
img_56652.jpg,Reaching behind
img_56653.jpg,Texting - left
img_56655.jpg,Reaching behind
img_56656.jpg,Reaching behind
img_56657.jpg,Safe driving
img_56658.jpg,Texting - right
img_56659.jpg,Texting - right
img_5666.jpg,Operating the radio
img_56660.jpg,Hair and makeup
img_56662.jpg,Operating the radio
img_56664.jpg,Texting - right
img_56665.jpg,Drinking
img_56667.jpg,Hair and makeup
img_56668.jpg,Drinking
img_5667.jpg,Hair and makeup
img_56670.jpg,Hair and makeup
img_56671.jpg,Hair and makeup
img_56675.jpg,Safe driving
img_56676.jpg,Hair and makeup
img_56677.jpg,Texting - left
img_56679.jpg,Texting - left
img_56680.jpg,Reaching behind
img_56681.jpg,Drinking
img_56682.jpg,Talking on the phone - right
img_56683.jpg,Reaching behind
img_56684.jpg,Operating the radio
img_56685.jpg,Drinking
img_56686.jpg,Talking on the phone - left
img_56687.jpg,Operating the radio
img_56688.jpg,Reaching behind
img_56689.jpg,Texting - left
img_5669.jpg,Operating the radio
img_56690.jpg,Safe driving
img_56691.jpg,Operating the radio
img_56692.jpg,Operating the radio
img_56693.jpg,Talking on the phone - right
img_56694.jpg,Hair and makeup
img_56697.jpg,Hair and makeup
img_567.jpg,Talking on the phone - right
img_5670.jpg,Operating the radio
img_56700.jpg,Hair and makeup
img_56702.jpg,Reaching behind
img_56703.jpg,Reaching behind
img_56704.jpg,Texting - left
img_56705.jpg,Operating the radio
img_56706.jpg,Talking on the phone - right
img_56707.jpg,Talking on the phone - left
img_56708.jpg,Reaching behind
img_56709.jpg,Reaching behind
img_5671.jpg,Operating the radio
img_56710.jpg,Talking on the phone - right
img_56711.jpg,Texting - left
img_56712.jpg,Texting - right
img_56713.jpg,Drinking
img_56714.jpg,Drinking
img_56715.jpg,Drinking
img_56716.jpg,Hair and makeup
img_56718.jpg,Operating the radio
img_56719.jpg,Operating the radio
img_5672.jpg,Hair and makeup
img_56721.jpg,Operating the radio
img_56722.jpg,Talking on the phone - left
img_56723.jpg,Hair and makeup
img_56725.jpg,Drinking
img_56726.jpg,Hair and makeup
img_56727.jpg,Operating the radio
img_56728.jpg,Talking on the phone - right
img_56729.jpg,Texting - right
img_5673.jpg,Hair and makeup
img_56730.jpg,Talking on the phone - left
img_56732.jpg,Texting - left
img_56733.jpg,Talking on the phone - left
img_56736.jpg,Drinking
img_56737.jpg,Talking on the phone - right
img_56738.jpg,Reaching behind
img_56739.jpg,Talking on the phone - left
img_5674.jpg,Operating the radio
img_56740.jpg,Operating the radio
img_56743.jpg,Reaching behind
img_56744.jpg,Talking on the phone - left
img_56745.jpg,Talking on the phone - left
img_56747.jpg,Talking on the phone - left
img_56748.jpg,Talking on the phone - right
img_56749.jpg,Operating the radio
img_5675.jpg,Talking on the phone - left
img_56750.jpg,Talking to passenger
img_56752.jpg,Talking on the phone - left
img_56753.jpg,Drinking
img_56755.jpg,Safe driving
img_56756.jpg,Operating the radio
img_56757.jpg,Hair and makeup
img_56758.jpg,Drinking
img_56759.jpg,Operating the radio
img_5676.jpg,Talking on the phone - right
img_56762.jpg,Reaching behind
img_56763.jpg,Reaching behind
img_56764.jpg,Hair and makeup
img_56765.jpg,Texting - right
img_56766.jpg,Drinking
img_56769.jpg,Reaching behind
img_5677.jpg,Operating the radio
img_56770.jpg,Drinking
img_56771.jpg,Drinking
img_56772.jpg,Drinking
img_56774.jpg,Talking on the phone - left
img_56778.jpg,Talking on the phone - left
img_5678.jpg,Talking on the phone - right
img_56780.jpg,Operating the radio
img_56781.jpg,Operating the radio
img_56782.jpg,Hair and makeup
img_56783.jpg,Hair and makeup
img_56784.jpg,Texting - left
img_56785.jpg,Talking on the phone - right
img_56786.jpg,Hair and makeup
img_56787.jpg,Talking on the phone - left
img_56788.jpg,Hair and makeup
img_56789.jpg,Drinking
img_5679.jpg,Drinking
img_56790.jpg,Operating the radio
img_56792.jpg,Safe driving
img_56793.jpg,Talking on the phone - left
img_56794.jpg,Safe driving
img_56795.jpg,Operating the radio
img_56797.jpg,Texting - left
img_56801.jpg,Talking on the phone - right
img_56802.jpg,Texting - right
img_56803.jpg,Texting - left
img_56805.jpg,Reaching behind
img_56806.jpg,Talking to passenger
img_56808.jpg,Hair and makeup
img_56809.jpg,Operating the radio
img_5681.jpg,Operating the radio
img_56811.jpg,Operating the radio
img_56812.jpg,Texting - left
img_56813.jpg,Texting - left
img_56814.jpg,Drinking
img_56815.jpg,Safe driving
img_56816.jpg,Texting - left
img_56817.jpg,Texting - right
img_56818.jpg,Reaching behind
img_56819.jpg,Operating the radio
img_5682.jpg,Drinking
img_56820.jpg,Talking on the phone - right
img_56823.jpg,Texting - left
img_56824.jpg,Reaching behind
img_56825.jpg,Operating the radio
img_56826.jpg,Operating the radio
img_56827.jpg,Hair and makeup
img_56828.jpg,Talking on the phone - left
img_56829.jpg,Operating the radio
img_5683.jpg,Talking on the phone - right
img_56832.jpg,Talking on the phone - left
img_56833.jpg,Drinking
img_56834.jpg,Talking on the phone - left
img_56835.jpg,Operating the radio
img_56836.jpg,Talking on the phone - left
img_56837.jpg,Operating the radio
img_56838.jpg,Texting - left
img_56839.jpg,Safe driving
img_5684.jpg,Talking on the phone - left
img_56840.jpg,Drinking
img_56841.jpg,Operating the radio
img_56842.jpg,Safe driving
img_56843.jpg,Safe driving
img_56844.jpg,Hair and makeup
img_56845.jpg,Hair and makeup
img_56846.jpg,Safe driving
img_56848.jpg,Hair and makeup
img_56852.jpg,Talking on the phone - right
img_56853.jpg,Operating the radio
img_56855.jpg,Operating the radio
img_56856.jpg,Talking on the phone - left
img_56858.jpg,Hair and makeup
img_5686.jpg,Reaching behind
img_56861.jpg,Texting - left
img_56863.jpg,Talking on the phone - right
img_56864.jpg,Reaching behind
img_56865.jpg,Reaching behind
img_56866.jpg,Talking on the phone - left
img_56867.jpg,Talking on the phone - right
img_56868.jpg,Operating the radio
img_5687.jpg,Drinking
img_56870.jpg,Talking on the phone - right
img_56871.jpg,Talking to passenger
img_56872.jpg,Operating the radio
img_56873.jpg,Safe driving
img_56874.jpg,Hair and makeup
img_56875.jpg,Reaching behind
img_56876.jpg,Reaching behind
img_56877.jpg,Drinking
img_56878.jpg,Operating the radio
img_56879.jpg,Reaching behind
img_5688.jpg,Talking on the phone - left
img_56881.jpg,Operating the radio
img_56883.jpg,Operating the radio
img_56884.jpg,Reaching behind
img_56885.jpg,Safe driving
img_56886.jpg,Hair and makeup
img_56887.jpg,Talking on the phone - right
img_56888.jpg,Talking on the phone - right
img_56889.jpg,Operating the radio
img_5689.jpg,Texting - left
img_56890.jpg,Talking on the phone - right
img_56892.jpg,Texting - left
img_56893.jpg,Hair and makeup
img_56894.jpg,Talking on the phone - left
img_56896.jpg,Texting - left
img_56897.jpg,Reaching behind
img_56898.jpg,Hair and makeup
img_56900.jpg,Drinking
img_56901.jpg,Hair and makeup
img_56902.jpg,Safe driving
img_56903.jpg,Talking on the phone - right
img_56904.jpg,Operating the radio
img_56905.jpg,Talking on the phone - left
img_56906.jpg,Drinking
img_56907.jpg,Operating the radio
img_56908.jpg,Texting - left
img_56909.jpg,Drinking
img_5691.jpg,Reaching behind
img_56910.jpg,Operating the radio
img_56911.jpg,Operating the radio
img_56912.jpg,Drinking
img_56913.jpg,Talking on the phone - left
img_56914.jpg,Drinking
img_56915.jpg,Drinking
img_56916.jpg,Hair and makeup
img_56917.jpg,Operating the radio
img_56918.jpg,Operating the radio
img_56919.jpg,Talking on the phone - left
img_56921.jpg,Safe driving
img_56923.jpg,Reaching behind
img_56924.jpg,Talking on the phone - left
img_56925.jpg,Talking on the phone - left
img_56926.jpg,Texting - left
img_56927.jpg,Talking on the phone - left
img_56928.jpg,Operating the radio
img_56929.jpg,Talking on the phone - left
img_5693.jpg,Talking on the phone - left
img_56932.jpg,Operating the radio
img_56933.jpg,Talking on the phone - left
img_56935.jpg,Texting - right
img_56939.jpg,Drinking
img_5694.jpg,Operating the radio
img_56940.jpg,Texting - right
img_56944.jpg,Talking on the phone - left
img_56945.jpg,Texting - right
img_56946.jpg,Hair and makeup
img_56947.jpg,Reaching behind
img_56948.jpg,Operating the radio
img_56949.jpg,Reaching behind
img_5695.jpg,Talking on the phone - left
img_56951.jpg,Operating the radio
img_56952.jpg,Drinking
img_56953.jpg,Hair and makeup
img_56954.jpg,Texting - right
img_56955.jpg,Talking on the phone - left
img_56956.jpg,Talking on the phone - left
img_56957.jpg,Hair and makeup
img_56958.jpg,Reaching behind
img_56959.jpg,Hair and makeup
img_5696.jpg,Operating the radio
img_56960.jpg,Talking on the phone - right
img_56961.jpg,Talking on the phone - left
img_56963.jpg,Operating the radio
img_56964.jpg,Safe driving
img_56966.jpg,Reaching behind
img_56967.jpg,Texting - left
img_56968.jpg,Safe driving
img_56969.jpg,Talking on the phone - left
img_5697.jpg,Talking on the phone - right
img_56970.jpg,Drinking
img_56971.jpg,Drinking
img_56972.jpg,Texting - right
img_56973.jpg,Drinking
img_56974.jpg,Reaching behind
img_56975.jpg,Operating the radio
img_56976.jpg,Operating the radio
img_56977.jpg,Hair and makeup
img_56978.jpg,Hair and makeup
img_56979.jpg,Talking on the phone - left
img_5698.jpg,Texting - left
img_56980.jpg,Talking on the phone - right
img_56981.jpg,Operating the radio
img_56982.jpg,Safe driving
img_56983.jpg,Hair and makeup
img_56984.jpg,Talking on the phone - left
img_56985.jpg,Reaching behind
img_56986.jpg,Operating the radio
img_56987.jpg,Texting - right
img_56988.jpg,Texting - left
img_56989.jpg,Drinking
img_5699.jpg,Talking on the phone - left
img_56990.jpg,Hair and makeup
img_56992.jpg,Hair and makeup
img_56993.jpg,Reaching behind
img_56994.jpg,Texting - left
img_56995.jpg,Texting - left
img_56996.jpg,Operating the radio
img_56997.jpg,Drinking
img_56998.jpg,Hair and makeup
img_56999.jpg,Texting - right
img_57.jpg,Talking to passenger
img_570.jpg,Talking on the phone - left
img_5700.jpg,Operating the radio
img_57000.jpg,Talking on the phone - right
img_57001.jpg,Safe driving
img_57003.jpg,Hair and makeup
img_57004.jpg,Talking on the phone - right
img_57006.jpg,Hair and makeup
img_57009.jpg,Safe driving
img_5701.jpg,Operating the radio
img_57010.jpg,Operating the radio
img_57011.jpg,Operating the radio
img_57013.jpg,Drinking
img_57016.jpg,Operating the radio
img_57017.jpg,Drinking
img_57018.jpg,Operating the radio
img_57019.jpg,Operating the radio
img_5702.jpg,Talking on the phone - right
img_57020.jpg,Reaching behind
img_57021.jpg,Drinking
img_57022.jpg,Hair and makeup
img_57023.jpg,Operating the radio
img_57024.jpg,Talking on the phone - right
